PA12031001022,1,,0,2015/09/30,2016/10/10
PA14042401721,1,,0,2016/03/11,2016/10/10
PA12020900398,1,,0,2016/05/31,2016/10/10
PA12051702700,1,,0,2015/09/30,2016/10/10
PA12102404497,1,,0,2016/03/10,2016/10/10
PA11082103702,1,,0,2015/09/29,2016/10/10
PA12041201870,1,,0,2016/05/31,2016/10/10
PA12082703982,1,,0,2016/02/23,2016/10/10
PA11092904355,1,,0,2015/11/25,2016/10/10
PA13060403207,1,,0,2016/02/23,2016/10/10
PA13092604738,1,,0,2016/02/20,2016/10/10
PA13112505436,1,,0,2016/02/19,2016/10/10
PA12020700370,1,,0,2016/02/21,2016/10/10
PA11040801081,1,,.71,2016/03/10,2016/10/10
PA12040101540,1,,0,2015/09/30,2016/10/10
PA12103104582,1,,0,2016/05/10,2016/10/10
PA12081403899,1,,0,2016/08/19,2016/10/10
PA12112904890,1,,0,2015/09/30,2016/10/10
PA12111204700,1,,0,2015/12/11,2016/10/10
PA13072304077,1,,0,2015/09/30,2016/10/10
PA13040701502,1,,0,2016/05/24,2016/10/10
PA11091404057,1,,0,2015/09/30,2016/10/10
PA13031800853,1,,0,2016/02/21,2016/10/10
PA14051602104,1,,0,2015/09/29,2016/10/10
PA13041701848,1,,0,2015/09/29,2016/10/10
PA13010900063,1,,0,2015/12/21,2016/10/10
PA13052402933,1,,0,2015/09/29,2016/10/10
PA13032601057,1,,0,2016/02/20,2016/10/10
PA11121906026,1,,0,2016/02/17,2016/10/10
PA13032701184,1,,0,2015/12/21,2016/10/10
PA13032200967,1,,0,2015/12/21,2016/10/10
PA13040601487,1,,0,2016/05/31,2016/10/10
PA13062303610,1,,0,2016/05/31,2016/10/10
PA12052302806,1,,0,2016/03/11,2016/10/10
PA13032300988,1,,0,2015/09/30,2016/10/10
PA13061903504,1,,0,2015/09/30,2016/10/10
PA13041001617,1,,0,2016/08/05,2016/10/10
PA12020200326,1,,0,2015/11/24,2016/10/10
PA13042202039,1,,0,2015/09/29,2016/10/10
PA14050601959,1,,0,2015/09/29,2016/10/10
PA13122605945,1,,0,2016/01/20,2016/10/10
PA13041801917,1,,0,2016/02/20,2016/10/10
PA13050402390,1,,0,2015/12/21,2016/10/10
PA14012100250,1,,0,2015/09/29,2016/10/10
PA14051202030,1,,0,2015/09/29,2016/10/10
PA13052703015,1,,0,2016/02/19,2016/10/10
PA13051702764,1,,0,2015/12/21,2016/10/10
PA13041001637,1,,0,2015/10/15,2016/10/10
PA13062803683,1,,0,2015/12/24,2016/10/10
PA11082603800,1,,0,2015/11/24,2016/10/10
PA13060903312,1,,0,2016/02/18,2016/10/10
PA11090803992,1,,0,2016/02/21,2016/10/10
PA13092204691,1,,0,2016/02/18,2016/10/10
PA13071703995,1,,0,2016/02/21,2016/10/10
PA13080504240,1,,0,2015/09/30,2016/10/10
PA13073004160,1,,0,2016/05/06,2016/10/10
PA13072004057,1,,0,2015/12/11,2016/10/10
PA13061903498,1,,0,2015/12/24,2016/10/10
PA13071804025,1,,0,2016/05/24,2016/10/10
PA13073004167,1,,0,2016/05/30,2016/10/10
PA13102605028,1,,0,2015/12/21,2016/10/10
PA13081304327,1,,0,2015/12/21,2016/10/10
PA13053003113,1,,0,2015/09/30,2016/10/10
PA13081804374,1,,0,2016/04/08,2016/10/10
PA13102805057,1,,0,2015/12/21,2016/10/10
PA13111805338,1,,0,2015/12/21,2016/10/10
PA13111205281,1,,0,2015/09/30,2016/10/10
PA13120205546,1,,0,2016/02/20,2016/10/10
PA13062703677,1,,0,2016/03/10,2016/10/10
PA13112705473,1,,0,2015/09/30,2016/10/10
PA13121805814,1,,0,2015/09/30,2016/10/10
PA13120305559,1,,0,2016/02/20,2016/10/10
PA13022700449,1,,0,2016/03/11,2016/10/10
PA13070503784,1,,0,2015/12/24,2016/10/10
PA13012300213,1,,0,2015/09/29,2016/10/10
PA13022700454,1,,0,2016/03/11,2016/10/10
PA15030700640,1,,0,2015/09/29,2016/10/10
PA13072904150,1,,0,2016/02/19,2016/10/10
PA13041001611,1,,0,2016/02/19,2016/10/10
PA13121105710,1,,0,2016/01/04,2016/10/10
PA14050501935,1,,0,2016/07/09,2016/10/10
PA13111605325,1,,0,2016/02/20,2016/10/10
PA14042301699,1,,0,2015/09/30,2016/10/10
PA12090904107,1,,0,2015/11/24,2016/10/10
PA14040801397,1,,0,2016/01/04,2016/10/10
PA14072802790,1,,0,2015/09/30,2016/10/10
PA12032901446,1,,0,2015/11/25,2016/10/10
PA14100803159,1,,0,2015/09/30,2016/10/10
PA12092504261,1,,0,2015/12/11,2016/10/10
PA13032701095,1,,0,2016/02/19,2016/10/10
PA14010700086,1,,-12089.36,2016/07/07,2016/10/10
PA13062503628,1,,0,2016/03/11,2016/10/10
PA12060703117,1,,0,2016/06/16,2016/10/10
PA13030100482,1,,0,2016/07/07,2016/10/10
PA13041401740,1,,0,2016/07/20,2016/10/10
PA13070503805,1,,0,2016/02/19,2016/10/10
PA13072604123,1,,0,2016/02/17,2016/10/10
PA14033001047,1,,150000,2016/07/15,2016/10/10
PA14040501325,1,,0,2016/03/10,2016/10/10
PA13041501775,1,,0,2016/02/19,2016/10/10
PA11092004148,1,,0,2015/11/25,2016/10/10
PA13082004406,1,,0,2015/09/29,2016/10/10
PA12042102124,1,,0,2014/12/27,2016/10/10
PA12070403433,1,,0,2015/09/30,2016/10/10
PA13042702245,1,,0,2016/02/17,2016/10/10
PA14040201192,1,,0,2016/02/21,2016/10/10
PA12053002949,1,,0,2015/11/25,2016/10/10
PA13052202891,1,,0,2015/09/29,2016/10/10
PA12110204610,1,,0,2016/02/21,2016/10/10
PA14063002612,1,,0,2016/02/21,2016/10/10
PA12020500355,1,,0,2015/11/24,2016/10/10
PA12080503819,1,,0,2016/04/08,2016/10/10
PA12040701668,1,,0,2015/11/24,2016/10/10
PA12070603470,1,,0,2016/02/21,2016/10/10
PA12052602883,1,,0,2016/04/08,2016/10/10
PA12072003576,1,,0,2015/11/24,2016/10/10
PA14041301476,1,,0,2016/03/10,2016/10/10
PA14033001087,1,,43500,2016/07/15,2016/10/10
PA12060203018,1,,0,2016/03/11,2016/10/10
PA12021300451,1,,0,2016/08/25,2016/10/10
PA12031201054,1,,0,2016/02/23,2016/10/10
PA13050702451,1,,0,2016/02/20,2016/10/10
PA12050602442,1,,0,2015/09/30,2016/10/10
PA14071602715,1,,120000,2016/07/15,2016/10/10
PA12041802031,1,,0,2015/12/21,2016/10/10
PA13052502954,1,,0,2016/03/11,2016/10/10
PA14050801988,1,,0,2016/04/08,2016/10/10
PA12022600683,1,,0,2015/11/25,2016/10/10
PA13060403196,1,,0,2016/02/23,2016/10/10
PA12112304825,1,,0,2016/02/23,2016/10/10
PA12040201561,1,,0,2015/11/25,2016/10/10
PA13092304699,1,,0,2016/02/23,2016/10/10
PA14010300037,1,,0,2015/09/29,2016/10/10
PA12040601632,1,,0,2015/09/30,2016/10/10
PA13042802281,1,,0,2016/05/10,2016/10/10
PA12102404495,1,,0,2015/12/21,2016/10/10
PA12081903926,1,,0,2015/12/11,2016/10/10
PA13011500153,1,,0,2016/02/21,2016/10/10
PA12042802298,1,,0,2015/09/30,2016/10/10
PA13030300510,1,,0,2016/02/18,2016/10/10
PA12121805038,1,,0,2015/12/21,2016/10/10
PA12122405123,1,,0,2016/03/11,2016/10/10
PA12032001245,1,,0,2015/09/30,2016/10/10
PA13030600603,1,,0,2015/12/21,2016/10/10
PA13041701864,1,,0,2016/05/31,2016/10/10
PA14062802605,1,,0,2016/02/17,2016/10/10
PA15033001094,1,,0,2016/02/19,2016/10/10
PA13040101328,1,,0,2016/02/19,2016/10/10
PA13041601800,1,,0,2015/09/29,2016/10/10
PA14053102322,1,,0,2016/02/20,2016/10/10
PA13022600440,1,,0,2015/12/21,2016/10/10
PA13110605215,1,,0,2016/03/11,2016/10/10
PA13022800464,1,,0,2016/05/13,2016/10/10
PA13041201697,1,,0,2015/09/30,2016/10/10
PA13031700832,1,,0,2016/04/08,2016/10/10
PA13030100475,1,,0,2016/03/11,2016/10/10
PA13041501776,1,,0,2016/02/21,2016/10/10
PA13042602220,1,,0,2015/09/30,2016/10/10
PA13041501784,1,,0,2016/02/18,2016/10/10
PA13052202903,1,,0,2016/03/11,2016/10/10
PA13061103344,1,,0,2016/03/11,2016/10/10
PA13121605780,1,,0,2015/12/24,2016/10/10
PA14031900767,1,,0,2016/02/18,2016/10/10
PA13051302604,1,,0,2015/12/21,2016/10/10
PA14092503099,1,,0,2016/03/10,2016/10/10
PA12051302612,1,,0,2016/06/02,2016/10/10
PA13101404870,1,,0,2016/01/04,2016/10/10
PA12111704754,1,,0,2016/02/18,2016/10/10
PA13042402134,1,,0,2015/12/11,2016/10/10
PA12122405116,1,,0,2015/09/30,2016/10/10
PA12052902933,1,,0,2015/12/21,2016/10/10
PA11082603788,1,,0,2015/11/25,2016/10/10
PA13120705653,1,,0,2016/02/20,2016/10/10
PA13041901945,1,,0,2016/03/11,2016/10/10
PA13111205285,1,,0,2015/10/15,2016/10/10
PA13110405172,1,,0,2015/09/30,2016/10/10
PA13103105120,1,,0,2016/02/18,2016/10/10
PA13051002521,1,,0,2016/03/10,2016/10/10
PA14010900154,1,,0,2015/12/21,2016/10/10
PA13081904385,1,,0,2016/02/19,2016/10/10
PA11121706013,1,,0,2016/05/30,2016/10/10
PA13102505005,1,,0,2016/08/19,2016/10/10
PA13061903499,1,,0,2015/09/29,2016/10/10
PA13041601802,1,,0,2015/09/29,2016/10/10
PA14063002622,1,,0,2015/09/29,2016/10/10
PA14072802785,1,,0,2015/09/29,2016/10/10
PA12010600073,1,,0,2015/11/24,2016/10/10
PA13032901221,1,,0,2015/09/29,2016/10/10
PA12052502848,1,,0,2015/11/24,2016/10/10
PA13072904154,1,,0,2016/03/10,2016/10/10
PA13101704902,1,,0,2016/03/10,2016/10/10
PA13070503802,1,,0,2016/02/19,2016/10/10
PA11122506093,1,,0,2016/02/21,2016/10/10
PA14011900226,1,,0,2016/01/04,2016/10/10
PA13033101284,1,,0,2016/02/21,2016/10/10
PA12021500481,1,,0,2016/02/21,2016/10/10
PA12060303031,1,,0,2016/05/31,2016/10/10
PA12101704434,1,,0,2016/05/10,2016/10/10
PA13050902500,1,,0,2016/07/12,2016/10/10
PA11041801360,1,,0,2015/12/21,2016/10/10
PA11042301461,1,,0,2012/12/30,2016/10/10
PA13051502680,1,,0,2016/08/17,2016/10/10
PA12022100556,1,,0,2015/09/30,2016/10/10
PA11091904122,1,,0,2016/02/23,2016/10/10
PA12021800523,1,,0,2016/02/21,2016/10/10
PA12062503305,1,,0,2016/02/20,2016/10/10
PA12050202359,1,,0,2015/11/25,2016/10/10
PA12121104964,1,,0,2016/07/07,2016/10/10
PA12081403904,1,,0,2015/12/21,2016/10/10
PA12030600896,1,,0,2015/09/30,2016/10/10
PA13050202331,1,,0,2016/02/21,2016/10/10
PA13072804144,1,,0,2015/12/21,2016/10/10
PA13040701501,1,,0,2016/07/07,2016/10/10
PA13052402943,1,,0,2015/12/21,2016/10/10
PA12030100768,1,,0,2015/09/30,2016/10/10
PA13040201370,1,,0,2015/11/25,2016/10/10
PA12051002540,1,,0,2016/03/11,2016/10/10
PA13071303929,1,,0,2016/02/23,2016/10/10
PA12092104210,1,,0,2016/02/23,2016/10/10
PA12032901435,1,,0,2016/08/25,2016/10/10
PA14041201456,1,,0,2016/02/20,2016/10/10
PA12092804282,1,,0,2015/12/21,2016/10/10
PA12030800959,1,,0,2016/02/23,2016/10/10
PA12112704853,1,,0,2016/07/07,2016/10/10
PA13072804142,1,,0,2016/04/08,2016/10/10
PA12121905070,1,,0,2016/02/17,2016/10/10
PA13031500755,1,,0,2016/05/30,2016/10/10
PA13032701180,1,,0,2015/09/30,2016/10/10
PA13012800262,1,,0,2015/09/30,2016/10/10
PA13051702757,1,,0,2015/11/24,2016/10/10
PA14060702382,1,,0,2016/02/19,2016/10/10
PA13042102016,1,,0,2015/12/21,2016/10/10
PA13050702461,1,,0,2015/09/30,2016/10/10
PA13040801544,1,,0,2016/06/07,2016/10/10
PA13052702996,1,,0,2015/09/30,2016/10/10
PA13083004535,1,,0,2016/02/20,2016/10/10
PA13051702755,1,,0,2015/12/21,2016/10/10
PA13052102862,1,,0,2015/09/29,2016/10/10
PA13062003554,1,,0,2016/02/18,2016/10/10
PA13030600593,1,,0,2015/09/29,2016/10/10
PA13102905066,1,,0,2016/03/11,2016/10/10
PA12032001235,1,,0,2015/11/24,2016/10/10
PA14070902678,1,,0,2016/02/18,2016/10/10
PA12032701374,1,,0,2015/11/24,2016/10/10
PA13120505599,1,,0,2016/02/20,2016/10/10
PA13111805339,1,,0,2015/12/21,2016/10/10
PA13111305293,1,,0,2015/12/21,2016/10/10
PA14071002688,1,,0,2016/01/04,2016/10/10
PA13110705231,1,,0,2016/02/18,2016/10/10
PA12091904182,1,,0,2015/09/30,2016/10/10
PA11121205941,1,,0,2015/11/24,2016/10/10
PA13121605779,1,,0,2015/09/30,2016/10/10
PA12060403060,1,,0,2016/03/11,2016/10/10
PA13052002853,1,,0,2016/03/10,2016/10/10
PA15052602386,1,,0,2016/04/08,2016/10/10
PA14033001083,1,,43000,2016/07/15,2016/10/10
PA14041001423,1,,0,2015/09/29,2016/10/10
PA14041501523,1,,0,2015/09/29,2016/10/10
PA13123006001,1,,0,2016/02/20,2016/10/10
PA14041201469,1,,0,2016/02/20,2016/10/10
PA14042201691,1,,0,2016/02/18,2016/10/10
PA12050302380,1,,0,2015/11/24,2016/10/10
PA14061102411,1,,0,2016/08/19,2016/10/10
PA14032901024,1,,0,2016/02/20,2016/10/10
PA13051502690,1,,0,2016/08/01,2016/10/10
PA14050501945,1,,146250,2016/08/15,2016/10/10
PA11120705874,1,,0,2015/11/24,2016/10/10
PA13070703844,1,,0,2015/09/30,2016/10/10
PA13062003542,1,,0,2015/11/24,2016/10/10
PA13112805489,1,,0,2015/12/21,2016/10/10
PA13050702456,1,,0,2015/12/21,2016/10/10
PA14090102992,1,,0,2015/12/11,2016/10/10
PA13052703032,1,,0,2015/09/30,2016/10/10
PA13071303924,1,,0,2016/02/21,2016/10/10
PA12041201856,1,,0,2016/03/11,2016/10/10
