PA13071303920,2015/11/24,428694,2015/11/24,2016/10/17
PA13071303922,2016/02/21,360586,2016/02/21,2016/10/17
PA13071303928,2015/11/24,371570,2015/11/24,2016/10/17
PA13071303929,2016/02/23,279714,2016/02/23,2016/10/17
PA13071303939,2016/02/23,124738,2016/02/23,2016/10/17
PA13072004057,2015/12/11,1567487,2015/12/11,2016/10/17
PA13092204691,2016/02/18,264678,2016/02/18,2016/10/17
PA13031600807,2015/09/30,196992,2015/09/30,2016/10/17
PA13031900881,2016/02/23,132652,2016/02/23,2016/10/17
PA13032000892,2016/03/10,100772,2016/03/10,2016/10/17
PA13041701848,2015/09/29,151889,2015/09/29,2016/10/17
PA13061903499,2015/09/29,361263,2015/09/29,2016/10/17
PA13061903498,2015/12/24,709522,2015/12/24,2016/10/17
PA13062903701,2016/02/19,126898,2016/02/19,2016/10/17
PA13071303932,2016/02/23,327897,2016/02/23,2016/10/17
PA13060503232,2016/02/19,273518,2016/02/19,2016/10/17
PA13060903319,2016/02/18,274445,2016/02/18,2016/10/17
PA13070703844,2015/09/30,270043,2015/09/30,2016/10/17
PA13052202891,2015/09/29,195072,2015/09/29,2016/10/17
PA13052803056,2015/09/29,478335,2015/09/29,2016/10/17
PA13052803062,2016/05/30,106737,2016/05/30,2016/10/17
PA13060903312,2016/02/18,190151,2016/02/18,2016/10/17
PA13041501775,2016/02/19,23426,2016/02/19,2016/10/17
PA13061503407,2016/02/18,220390,2016/02/18,2016/10/17
PA13040201387,2016/05/26,74178,2016/05/26,2016/10/17
PA13040601487,2016/05/31,265258,2016/05/31,2016/10/17
PA13040701502,2016/05/24,54464,2016/05/24,2016/10/17
PA13072304077,2015/09/30,833078,2015/09/30,2016/10/17
PA13072904150,2016/02/19,13009,2016/02/19,2016/10/17
PA13101904929,2016/05/10,123118,2016/05/10,2016/10/17
PA13081804374,2016/04/08,603688,2016/04/08,2016/10/17
PA13081904385,2016/02/19,439644,2016/02/19,2016/10/17
PA13052602973,2015/12/21,234196,2015/12/21,2016/10/17
PA13052602977,2015/12/21,229822,2015/12/21,2016/10/17
PA13072504114,2016/02/19,239061,2016/02/19,2016/10/17
PA13051302621,2015/09/30,195892,2015/09/30,2016/10/17
PA13051402669,2016/02/18,652861,2016/02/18,2016/10/17
PA13051502677,2015/11/25,178092,2015/11/25,2016/10/17
PA13052803046,2016/02/18,126100,2016/02/18,2016/10/17
PA13060503208,2016/03/10,276100,2016/03/10,2016/10/17
PA13052903069,2016/02/23,62205,2016/02/23,2016/10/17
PA13042802281,2016/05/10,97923,2016/05/10,2016/10/17
PA13062203599,2016/02/18,429891,2016/02/18,2016/10/17
PA13050402389,2015/09/30,62407,2015/09/30,2016/10/17
PA13050402389,2015/09/30,184262,2015/09/30,2016/10/17
PA13032000910,2016/02/17,535070,2016/02/17,2016/10/17
PA13032200961,2015/12/21,96741,2015/12/21,2016/10/17
PA13042402164,2015/11/25,181428,2015/11/25,2016/10/17
PA13072604120,2015/09/29,119526,2015/09/29,2016/10/17
PA13061803443,2016/02/21,172927,2016/02/21,2016/10/17
PA13052002850,2015/12/21,193163,2015/12/21,2016/10/17
PA13062003554,2016/02/18,390263,2016/02/18,2016/10/17
PA13060503228,2015/09/29,194418,2015/09/29,2016/10/17
PA13072904154,2016/03/10,225714,2016/03/10,2016/10/17
PA13080504240,2015/09/30,309543,2015/09/30,2016/10/17
PA13052602979,2016/02/20,249432,2016/02/20,2016/10/17
PA13060403207,2016/02/23,137985,2016/02/23,2016/10/17
PA13083004535,2016/02/20,240943,2016/02/20,2016/10/17
PA13051502675,2016/06/02,16314,2016/06/02,2016/10/17
PA12071603543,2015/11/25,137976,2015/11/25,2016/10/17
PA12112104803,2015/12/21,189733,2015/12/21,2016/10/17
PA13052102867,2016/05/31,348019,2016/05/31,2016/10/17
PA13052703001,2015/09/30,277043,2015/09/30,2016/10/17
PA13051502690,2016/08/01,94600,2016/08/01,2016/10/17
PA13062003519,2015/11/25,242213,2015/11/25,2016/10/17
PA13082104410,2015/11/25,129760,2015/11/25,2016/10/17
PA13053103123,2016/08/01,85654,2016/08/01,2016/10/17
PA13062003531,2016/02/21,154260,2016/02/21,2016/10/17
PA13071203913,2015/11/24,129743,2015/11/24,2016/10/17
PA13080904294,2015/09/29,115297,2015/09/29,2016/10/17
PA13051002521,2016/03/10,280900,2016/03/10,2016/10/17
PA13060303180,2016/02/18,325521,2016/02/18,2016/10/17
PA13070403762,2016/03/11,401016,2016/03/11,2016/10/17
PA13061403368,2015/11/25,347430,2015/11/25,2016/10/17
PA13071203908,2016/07/07,10624,2016/07/07,2016/10/17
PA13071703995,2016/02/21,466720,2016/02/21,2016/10/17
PA13071704010,2016/02/21,126387,2016/02/21,2016/10/17
PA13051502680,2016/08/17,3566,2016/08/17,2016/10/17
PA13051502688,2015/11/24,205094,2015/11/24,2016/10/17
PA13051502696,2016/08/13,21274,2016/08/13,2016/10/17
PA13052002853,2016/03/10,143630,2016/03/10,2016/10/17
PA13062303610,2016/05/31,405258,2016/05/31,2016/10/17
PA13080604264,2016/05/31,82705,2016/05/31,2016/10/17
PA13052702995,2015/09/30,284616,2015/09/30,2016/10/17
PA13052702996,2015/09/30,178646,2015/09/30,2016/10/17
PA13052702997,2015/09/30,276478,2015/09/30,2016/10/17
PA13070703846,2015/11/24,107422,2015/11/24,2016/10/17
PA13050802477,2016/05/20,5340,2016/05/20,2016/10/17
PA13072804144,2015/12/21,97868,2015/12/21,2016/10/17
PA13081504357,2016/06/27,186002,2016/06/27,2016/10/17
PA13052703010,2015/09/30,261908,2015/09/30,2016/10/17
PA13062803683,2015/12/24,180200,2015/12/24,2016/10/17
PA13071704011,2016/02/21,258062,2016/02/21,2016/10/17
PA13071704012,2016/02/23,385951,2016/02/23,2016/10/17
PA13072804142,2016/04/08,306588,2016/04/08,2016/10/17
PA13051602721,2016/05/10,96024,2016/05/10,2016/10/17
PA13060703269,2015/09/29,283046,2015/09/29,2016/10/17
PA13060403206,2016/03/11,128861,2016/03/11,2016/10/17
PA13052703015,2016/02/19,176148,2016/02/19,2016/10/17
PA13051002520,2016/03/10,331490,2016/03/10,2016/10/17
PA13060403196,2016/02/23,146636,2016/02/23,2016/10/17
PA13032701184,2015/12/21,136619,2015/12/21,2016/10/17
PA13041001611,2016/02/19,198184,2016/02/19,2016/10/17
PA13062003529,2015/11/24,64993,2015/11/24,2016/10/17
PA13062003527,2015/11/24,247761,2015/11/24,2016/10/17
PA13062003538,2016/02/21,169180,2016/02/21,2016/10/17
PA13070503784,2015/12/24,47321,2015/12/24,2016/10/17
PA13081304327,2015/12/21,355407,2015/12/21,2016/10/17
PA13082904519,2015/11/24,81227,2015/11/24,2016/10/17
PA13052202909,2015/11/25,264156,2015/11/25,2016/10/17
PA13052102855,2015/10/15,42039,2015/10/15,2016/10/17
PA13070603812,2015/09/30,165558,2015/09/30,2016/10/17
PA13062003542,2015/11/24,104308,2015/11/24,2016/10/17
PA13062003544,2015/11/25,315712,2015/11/25,2016/10/17
PA13062003548,2015/11/24,159725,2015/11/24,2016/10/17
PA13071103902,2015/12/21,270593,2015/12/21,2016/10/17
PA13071303924,2016/02/21,103376,2016/02/21,2016/10/17
PA13052202903,2016/03/11,172092,2016/03/11,2016/10/17
PA13052402933,2015/09/29,165258,2015/09/29,2016/10/17
PA13042302075,2015/12/21,89542,2015/12/21,2016/10/17
PA13052703018,2016/02/19,127076,2016/02/19,2016/10/17
PA13052703023,2016/02/20,234731,2016/02/20,2016/10/17
PA13061803441,2015/12/21,178812,2015/12/21,2016/10/17
PA13120205546,2016/02/20,685637,2016/02/20,2016/10/17
PA14030700619,2015/09/29,303851,2015/09/29,2016/10/17
PA14010900159,2015/09/29,576652,2015/09/29,2016/10/17
PA13100904831,2015/09/30,263498,2015/09/30,2016/10/17
PA13120605641,2016/07/09,167222,2016/07/09,2016/10/17
PA13112805492,2015/09/30,664738,2015/09/30,2016/10/17
PA13121905829,2016/02/20,264527,2016/02/20,2016/10/17
PA14040201192,2016/02/21,177698,2016/02/21,2016/10/17
PA13101604893,2015/09/30,926901,2015/09/30,2016/10/17
PA13101804921,2016/02/18,516344,2016/02/18,2016/10/17
PA13090904601,2016/03/10,185211,2016/03/10,2016/10/17
PA14031900767,2016/02/18,235148,2016/02/18,2016/10/17
PA13120705653,2016/02/20,687740,2016/02/20,2016/10/17
PA13112705478,2015/09/30,986766,2015/09/30,2016/10/17
PA14012100250,2015/09/29,462425,2015/09/29,2016/10/17
PA13110705246,2016/02/17,927689,2016/02/17,2016/10/17
PA13122105845,2016/02/19,65047,2016/02/19,2016/10/17
PA14040301223,2016/07/09,433945,2016/07/09,2016/10/17
PA14040301227,2015/01/04,886973,2015/01/04,2016/10/17
PA14040301262,2015/09/29,381686,2015/09/29,2016/10/17
PA13121205733,2016/02/20,215983,2016/02/20,2016/10/17
PA13121605779,2015/09/30,210100,2015/09/30,2016/10/17
PA14040401302,2016/02/18,367334,2016/02/18,2016/10/17
PA13123006001,2016/02/20,341840,2016/02/20,2016/10/17
PA13121105709,2015/01/04,718184,2015/01/04,2016/10/17
PA14041001423,2015/09/29,569963,2015/09/29,2016/10/17
PA14040801385,2015/01/04,106244,2015/01/04,2016/10/17
PA14040901406,2015/01/04,1300126,2015/01/04,2016/10/17
PA13112505436,2016/02/19,250095,2016/02/19,2016/10/17
PA13103105120,2016/02/18,532645,2016/02/18,2016/10/17
PA13121805817,2015/12/21,155530,2015/12/21,2016/10/17
PA13122305879,2016/02/21,211320,2016/02/21,2016/10/17
PA13110405178,2016/03/10,95725,2016/03/10,2016/10/17
PA13110705241,2015/12/21,299776,2015/12/21,2016/10/17
PA13122605945,2015/09/29,367114,2015/09/29,2016/10/17
PA13122605947,2016/02/19,290449,2016/02/19,2016/10/17
PA13060903314,2016/02/18,217905,2016/02/18,2016/10/17
PA13042202061,2015/12/21,221691,2015/12/21,2016/10/17
PA13060803285,2016/02/18,188934,2016/02/18,2016/10/17
PA13110405170,2016/04/08,143532,2016/04/08,2016/10/17
PA13102805048,2016/02/21,200627,2016/02/21,2016/10/17
PA13110105130,2016/02/19,353720,2016/02/19,2016/10/17
PA13110105127,2015/09/30,560100,2015/09/30,2016/10/17
PA13110605213,2016/03/11,215878,2016/03/11,2016/10/17
PA14021500339,2016/03/10,375655,2016/03/10,2016/10/17
PA14022000367,2015/12/24,123536,2015/12/24,2016/10/17
PA13092604738,2016/02/20,178760,2016/02/20,2016/10/17
PA13111805335,2015/12/21,217487,2015/12/21,2016/10/17
PA13121605780,2015/12/24,449502,2015/12/24,2016/10/17
PA13052703028,2016/02/19,232751,2016/02/19,2016/10/17
PA13052703032,2015/09/30,280134,2015/09/30,2016/10/17
PA13042402135,2016/02/18,150429,2016/02/18,2016/10/17
PA13121405753,2016/03/10,656279,2016/03/10,2016/10/17
PA13121905818,2016/04/08,163024,2016/04/08,2016/10/17
PA14032700938,2016/02/20,189630,2016/02/20,2016/10/17
PA13072604123,2016/02/17,304631,2016/02/17,2016/10/17
PA13110905259,2016/02/20,161233,2016/02/20,2016/10/17
PA13111205281,2015/09/30,550870,2015/09/30,2016/10/17
PA13111205282,2015/12/21,226040,2015/12/21,2016/10/17
PA13102805057,2015/12/21,257959,2015/12/21,2016/10/17
PA13110505207,2016/02/23,351904,2016/02/23,2016/10/17
PA13110505205,2015/01/04,610033,2015/01/04,2016/10/17
PA13110505210,2016/04/05,4283,2016/04/05,2016/10/17
PA13110505210,2016/03/10,131483,2016/03/10,2016/10/17
PA13110505210,2016/03/10,49890,2016/03/10,2016/10/17
PA13110505210,2016/05/03,4283,2016/05/03,2016/10/17
PA13110505210,2016/05/30,4283,2016/05/30,2016/10/17
PA13110505210,2016/08/05,4283,2016/08/05,2016/10/17
PA13110505210,2016/06/29,4283,2016/06/29,2016/10/17
PA13112105399,2016/03/10,92910,2016/03/10,2016/10/17
PA13071704013,2016/02/21,146664,2016/02/21,2016/10/17
PA13071804025,2016/05/24,68876,2016/05/24,2016/10/17
PA13062803692,2016/03/11,99444,2016/03/11,2016/10/17
PA13092804772,2016/02/20,448098,2016/02/20,2016/10/17
PA13110605215,2016/03/11,187100,2016/03/11,2016/10/17
PA13111305295,2016/02/20,85428,2016/02/20,2016/10/17
PA14030500560,2015/09/29,496703,2015/09/29,2016/10/17
PA14030600602,2015/09/29,502046,2015/09/29,2016/10/17
PA14032600884,2016/08/19,118153,2016/08/19,2016/10/17
PA14032700935,2015/01/04,460322,2015/01/04,2016/10/17
PA13041801917,2016/02/20,126369,2016/02/20,2016/10/17
PA13071303938,2016/02/21,286638,2016/02/21,2016/10/17
PA13071403948,2016/02/21,105920,2016/02/21,2016/10/17
PA14022500443,2016/02/18,697221,2016/02/18,2016/10/17
PA13110305165,2015/01/04,151763,2015/01/04,2016/10/17
PA13110305167,2015/01/04,549927,2015/01/04,2016/10/17
PA13111605323,2015/12/21,534132,2015/12/21,2016/10/17
PA13111605325,2016/02/20,324624,2016/02/20,2016/10/17
PA13121805814,2015/09/30,435478,2015/09/30,2016/10/17
PA13121805816,2015/12/21,272557,2015/12/21,2016/10/17
PA13052502954,2016/03/11,97448,2016/03/11,2016/10/17
PA13112705472,2015/10/15,114950,2015/10/15,2016/10/17
PA14032901022,2016/07/07,29905,2016/07/07,2016/10/17
PA14032901024,2016/02/20,194362,2016/02/20,2016/10/17
PA14033001056,2015/09/30,346454,2015/09/30,2016/10/17
PA13051002550,2016/03/11,155604,2016/03/11,2016/10/17
PA13100904830,2016/03/10,212038,2016/03/10,2016/10/17
PA14021700350,2015/01/04,222597,2015/01/04,2016/10/17
PA14021700351,2015/09/29,782392,2015/09/29,2016/10/17
PA13102605028,2015/12/21,113307,2015/12/21,2016/10/17
PA13111805339,2015/12/21,645601,2015/12/21,2016/10/17
PA13111905372,2016/02/23,143100,2016/02/23,2016/10/17
PA13110705231,2016/02/18,501043,2016/02/18,2016/10/17
PA13050902494,2016/02/21,936749,2016/02/21,2016/10/17
PA13062703666,2015/09/30,175666,2015/09/30,2016/10/17
PA13070203738,2016/07/07,436050,2016/07/07,2016/10/17
PA13111305293,2015/12/21,301018,2015/12/21,2016/10/17
PA14032700942,2015/01/04,240266,2015/01/04,2016/10/17
PA13101104855,2016/03/11,542378,2016/03/11,2016/10/17
PA13120505599,2016/02/20,358756,2016/02/20,2016/10/17
PA13120605642,2016/02/18,297247,2016/02/18,2016/10/17
PA14022800495,2016/02/19,86639,2016/02/19,2016/10/17
PA14030100518,2015/09/29,473632,2015/09/29,2016/10/17
PA13112005381,2016/02/21,165265,2016/02/21,2016/10/17
PA13112705473,2015/09/30,771595,2015/09/30,2016/10/17
PA13120305559,2016/02/20,345366,2016/02/20,2016/10/17
PA13112005378,2016/02/20,778098,2016/02/20,2016/10/17
PA13122505913,2016/08/12,35445,2016/08/12,2016/10/17
PA13101404870,2015/01/04,363937,2015/01/04,2016/10/17
PA13101504873,2016/03/10,222811,2016/03/10,2016/10/17
PA13052402945,2016/02/17,614506,2016/02/17,2016/10/17
PA13052402943,2015/12/21,211329,2015/12/21,2016/10/17
PA13102905066,2016/03/11,388716,2016/03/11,2016/10/17
PA13110405172,2015/09/30,1005150,2015/09/30,2016/10/17
PA13111205285,2015/10/15,756543,2015/10/15,2016/10/17
PA13112805489,2015/12/21,117192,2015/12/21,2016/10/17
PA14032400856,2015/09/30,179179,2015/09/30,2016/10/17
PA14032700932,2016/02/20,579092,2016/02/20,2016/10/17
PA13050702451,2016/02/20,609655,2016/02/20,2016/10/17
PA13070103726,2016/03/11,866760,2016/03/11,2016/10/17
PA13062503647,2016/03/10,352047,2016/03/10,2016/10/17
PA13101704902,2016/03/10,1158526,2016/03/10,2016/10/17
PA13111905365,2015/12/21,189441,2015/12/21,2016/10/17
PA13120505596,2015/10/14,775480,2015/10/14,2016/10/17
PA13120505607,2015/12/24,240200,2015/12/24,2016/10/17
PA14062802605,2016/02/17,337069,2016/02/17,2016/10/17
PA14050501945,2016/05/16,48750,2016/05/16,2016/10/17
PA14050501945,2016/08/15,48750,2016/08/15,2016/10/17
PA14050601959,2015/09/29,382884,2015/09/29,2016/10/17
PA14050501932,2015/01/04,682778,2015/01/04,2016/10/17
PA14032100787,2015/09/29,549567,2015/09/29,2016/10/17
PA14031700741,2016/04/08,435765,2016/04/08,2016/10/17
PA14042001637,2016/08/19,48924,2016/08/19,2016/10/17
PA14033001083,2016/04/15,43000,2016/04/15,2016/10/17
PA14033001083,2016/07/15,43000,2016/07/15,2016/10/17
PA14033001087,2016/04/15,43500,2016/04/15,2016/10/17
PA14033001087,2016/07/15,43500,2016/07/15,2016/10/17
PA14081102879,2016/03/10,610041,2016/03/10,2016/10/17
PA14053102326,2016/08/10,142777,2016/08/10,2016/10/17
PA14060702382,2016/02/19,500098,2016/02/19,2016/10/17
PA14051602104,2015/09/29,612747,2015/09/29,2016/10/17
PA14053002308,2015/12/24,149141,2015/12/24,2016/10/17
PA14062302558,2016/02/20,735481,2016/02/20,2016/10/17
PA14070902678,2016/02/18,287801,2016/02/18,2016/10/17
PA14050902013,2016/02/18,329932,2016/02/18,2016/10/17
PA14051402075,2015/09/30,309919,2015/09/30,2016/10/17
PA14051402075,2015/09/30,3844,2015/09/30,2016/10/17
PA14122303617,2016/08/19,604399,2016/08/19,2016/10/17
PA14122303622,2015/01/04,606143,2015/01/04,2016/10/17
PA14050902002,2016/05/16,58500,2016/05/16,2016/10/17
PA14050902002,2016/08/15,58500,2016/08/15,2016/10/17
PA14051202026,2016/02/17,651165,2016/02/17,2016/10/17
PA14051202030,2015/09/29,297508,2015/09/29,2016/10/17
PA14060702380,2016/02/19,500098,2016/02/19,2016/10/17
PA14040201200,2016/08/19,396580,2016/08/19,2016/10/17
PA14122803700,2016/03/10,346694,2016/03/10,2016/10/17
PA14051602094,2015/01/04,509461,2015/01/04,2016/10/17
PA14051902166,2016/03/10,199489,2016/03/10,2016/10/17
PA14041201456,2016/02/20,707561,2016/02/20,2016/10/17
PA13102304968,2016/02/23,89826,2016/02/23,2016/10/17
PA14060902384,2015/09/30,613433,2015/09/30,2016/10/17
PA14042401721,2016/03/11,236350,2016/03/11,2016/10/17
PA14041501523,2015/09/29,469248,2015/09/29,2016/10/17
PA13123106026,2016/02/21,140315,2016/02/21,2016/10/17
PA14010900154,2015/12/21,543461,2015/12/21,2016/10/17
PA14042401749,2016/02/19,223420,2016/02/19,2016/10/17
PA14091703059,2015/12/24,209564,2015/12/24,2016/10/17
PA14041401490,2015/09/29,983728,2015/09/29,2016/10/17
PA14041701581,2015/09/30,300100,2015/09/30,2016/10/17
PA14041701581,2015/09/30,31122,2015/09/30,2016/10/17
PA14010400041,2015/01/04,124289,2015/01/04,2016/10/17
PA14011900226,2015/01/04,361175,2015/01/04,2016/10/17
PA14011900228,2016/07/09,256100,2016/07/09,2016/10/17
PA14062302560,2016/03/10,406348,2016/03/10,2016/10/17
PA14063002612,2016/02/21,541300,2016/02/21,2016/10/17
PA14062402570,2016/03/10,1176605,2016/03/10,2016/10/17
PA14012100257,2016/07/09,462911,2016/07/09,2016/10/17
PA14033101109,2016/04/08,178650,2016/04/08,2016/10/17
PA14111003379,2016/03/10,123100,2016/03/10,2016/10/17
PA14010500063,2016/05/10,136567,2016/05/10,2016/10/17
PA14010700086,2016/07/07,136522,2016/07/07,2016/10/17
PA14041201467,2016/02/20,677098,2016/02/20,2016/10/17
PA14041301476,2016/03/10,521442,2016/03/10,2016/10/17
PA14041201469,2016/02/20,461006,2016/02/20,2016/10/17
PA14053102322,2016/02/20,586704,2016/02/20,2016/10/17
PA14030500573,2016/02/18,434599,2016/02/18,2016/10/17
PA14100803159,2015/09/30,851,2015/09/30,2016/10/17
PA14100803159,2015/09/30,182407,2015/09/30,2016/10/17
PA13112005390,2016/02/20,552980,2016/02/20,2016/10/17
PA13110305168,2015/01/04,601438,2015/01/04,2016/10/17
PA14041801607,2016/02/23,364686,2016/02/23,2016/10/17
PA14092503099,2016/03/10,129474,2016/03/10,2016/10/17
PA14042601812,2016/02/18,329470,2016/02/18,2016/10/17
PA14050901998,2016/04/08,727074,2016/04/08,2016/10/17
PA13110405176,2015/12/21,226095,2015/12/21,2016/10/17
PA13122105846,2015/09/29,600993,2015/09/29,2016/10/17
PA14050801988,2016/04/08,800527,2016/04/08,2016/10/17
PA14062802601,2016/07/09,613564,2016/07/09,2016/10/17
PA14071602715,2016/04/15,60000,2016/04/15,2016/10/17
PA14071602715,2016/07/15,60000,2016/07/15,2016/10/17
PA14061202418,2015/09/30,349177,2015/09/30,2016/10/17
PA14061702501,2016/04/06,15000,2016/04/06,2016/10/17
PA14061702501,2016/06/15,15000,2016/06/15,2016/10/17
PA14071402705,2016/04/15,15000,2016/04/15,2016/10/17
PA14071402705,2016/07/15,15000,2016/07/15,2016/10/17
PA14072802789,2015/01/04,602545,2015/01/04,2016/10/17
PA14080102839,2016/02/19,233848,2016/02/19,2016/10/17
PA14080102841,2016/07/09,973176,2016/07/09,2016/10/17
PA14010800146,2015/01/04,326308,2015/01/04,2016/10/17
PA14033001047,2016/04/15,50000,2016/04/15,2016/10/17
PA14033001047,2016/07/15,50000,2016/07/15,2016/10/17
PA14071002688,2015/01/04,629351,2015/01/04,2016/10/17
PA14041701586,2016/03/11,253629,2016/03/11,2016/10/17
PA13111805338,2015/12/21,492757,2015/12/21,2016/10/17
PA14072802785,2015/09/29,603146,2015/09/29,2016/10/17
PA14061902517,2016/02/18,844106,2016/02/18,2016/10/17
PA14010200010,2016/02/19,315257,2016/02/19,2016/10/17
PA14010300024,2016/02/18,282862,2016/02/18,2016/10/17
PA14010300037,2015/09/29,288823,2015/09/29,2016/10/17
PA13102505005,2016/08/19,156968,2016/08/19,2016/10/17
PA13121105710,2015/01/04,615424,2015/01/04,2016/10/17
PA14100703154,2016/03/10,313854,2016/03/10,2016/10/17
PA14042201691,2016/02/18,261106,2016/02/18,2016/10/17
PA14042301699,2015/09/30,191414,2015/09/30,2016/10/17
PA14090102992,2015/12/11,2916139,2015/12/11,2016/10/17
PA14032901005,2016/02/18,739691,2016/02/18,2016/10/17
PA14040501325,2016/03/10,406526,2016/03/10,2016/10/17
PA14060602377,2016/02/21,712548,2016/02/21,2016/10/17
PA15052602387,2016/04/08,500432,2016/04/08,2016/10/17
PA15031000664,2015/01/04,982497,2015/01/04,2016/10/17
PA15090503545,2016/04/15,20834,2016/04/15,2016/10/17
PA15090503545,2016/04/07,20834,2016/04/07,2016/10/17
PA15090503545,2016/04/07,20834,2016/04/07,2016/10/17
PA15090503545,2016/05/16,20834,2016/05/16,2016/10/17
PA15090503545,2016/05/25,20834,2016/05/25,2016/10/17
PA15090503545,2016/06/14,20834,2016/06/14,2016/10/17
PA15090503545,2016/07/14,20834,2016/07/14,2016/10/17
PA15090503545,2016/08/12,20834,2016/08/12,2016/10/17
PA14050501935,2016/07/09,634443,2016/07/09,2016/10/17
PA14032800990,2016/02/18,297941,2016/02/18,2016/10/17
PA14033001082,2016/02/20,373088,2016/02/20,2016/10/17
PA15010700042,2016/03/10,579984,2016/03/10,2016/10/17
PA14061102411,2016/08/19,259009,2016/08/19,2016/10/17
PA14063002622,2015/09/29,614089,2015/09/29,2016/10/17
PA14070202633,2015/01/04,1016060,2015/01/04,2016/10/17
PA15020900527,2015/01/04,1125692,2015/01/04,2016/10/17
PA14042801862,2015/09/29,620270,2015/09/29,2016/10/17
PA14061302448,2016/05/16,53125,2016/05/16,2016/10/17
PA14061302448,2016/08/15,53125,2016/08/15,2016/10/17
PA15033001094,2016/02/19,221961,2016/02/19,2016/10/17
PA14072802787,2015/09/30,659852,2015/09/30,2016/10/17
PA14072802791,2016/02/20,659597,2016/02/20,2016/10/17
PA14072802790,2015/09/30,412392,2015/09/30,2016/10/17
PA14052902293,2016/02/17,293968,2016/02/17,2016/10/17
PA14042001638,2016/08/19,252784,2016/08/19,2016/10/17
PA14040801397,2015/01/04,548046,2015/01/04,2016/10/17
PA15031200693,2015/01/04,647193,2015/01/04,2016/10/17
PA14043001892,2015/10/14,548139,2015/10/14,2016/10/17
PA14043001898,2016/07/09,110100,2016/07/09,2016/10/17
PA14052202202,2016/02/19,167270,2016/02/19,2016/10/17
PA15030700640,2015/09/29,709421,2015/09/29,2016/10/17
PA15122104743,2016/08/25,77376,2016/08/25,2016/10/17
PA15122104744,2016/08/25,158029,2016/08/25,2016/10/17
PA15052602386,2016/04/08,160224,2016/04/08,2016/10/17
PA15112604437,2016/07/20,38000,2016/07/20,2016/10/17
PA15112604437,2016/07/09,50000,2016/07/09,2016/10/17
PA15112604437,2016/08/19,38000,2016/08/19,2016/10/17
