PA14122303623,06,1,189000,2014/12/25,2019/01/15,,,,0,,,2016/10/31
PA14122403653,06,1,315000,2014/12/23,2019/01/15,,,,0,,,2016/10/31
PA14122403656,06,1,231000,2014/12/25,2020/01/15,,,,0,,,2016/10/31
PA14122403657,06,1,225000,2014/12/23,2020/01/15,,0,,0,,,2016/10/31
PA14122503677,06,1,254100,2014/12/29,2019/01/15,,,,0,,,2016/10/31
PA14122103602,06,1,229950,2015/01/20,2019/02/15,,0,,0,,,2016/10/31
PA14122103602,06,1,229950,2015/01/20,2019/02/15,,0,,0,,,2016/10/31
PA14122603682,06,1,231000,2014/09/28,2018/10/15,,,,0,,,2016/10/31
PA14122603686,06,1,209440,2014/10/31,2019/11/15,,,,0,,,2016/10/31
PA14122703692,06,1,569500,2014/12/21,2020/01/15,,,,0,,,2016/10/31
PA14122703697,06,1,169400,2014/10/31,2018/11/15,,0,,0,,,2016/10/31
PA14032900997,06,1,782000,2014/03/26,2019/04/15,,0,,0,,,2016/10/31
PA14051202028,06,1,505240,2014/05/12,2019/05/15,,0,,0,,,2016/10/31
PA14051202026,06,1,712000,2014/04/27,2019/05/15,,0,,0,,,2016/10/31
PA14051202026,06,1,712000,2014/04/27,2019/05/15,,0,,0,,,2016/10/31
PA14051202030,06,1,300000,2014/05/11,2018/06/15,,,,0,,,2016/10/31
PA14051302049,06,1,344000,2014/05/13,2018/11/15,,,,0,,,2016/10/31
PA14052002172,06,1,220000,2014/05/22,2018/06/15,,,,0,,,2016/10/31
PA14052002176,06,1,247500,2014/05/17,2017/06/15,,,,0,,,2016/10/31
PA14033001066,06,1,585000,2014/04/01,2019/04/15,,,,0,,,2016/10/31
PA14033001054,06,1,590000,2014/04/01,2019/04/15,,,,0,,,2016/10/31
PA14060702380,06,1,600000,2014/05/26,2019/06/15,,,,0,,,2016/10/31
PA14060702381,06,1,1349360,2014/06/07,2019/06/15,,,,0,,,2016/10/31
PA14060902394,06,1,3677520,2014/06/09,2019/06/15,,0,,.03,,,2016/10/31
PA14060902394,06,1,3677520,2014/06/09,2019/06/15,,0,,.03,,,2016/10/31
PA14060902394,06,1,3677520,2014/06/09,2019/06/15,,1,,.03,,,2016/10/31
PA14061002396,06,1,731000,2014/06/18,2019/07/15,,,,0,,,2016/10/31
PA14061002397,06,1,195000,2014/04/30,2018/05/15,,,,0,,,2016/10/31
PA14061002399,06,1,255000,2014/06/18,2019/07/15,,,,0,,,2016/10/31
PA14040201200,06,1,738750,2014/04/14,2019/04/15,,,,0,,,2016/10/31
PA14122803700,06,1,462000,2014/09/29,2019/10/15,,0,,0,,,2016/10/31
PA14122803702,06,1,147840,2014/11/30,2018/12/15,,,,0,,,2016/10/31
PA14122803703,06,1,231000,2014/10/31,2018/11/15,,0,,0,,,2016/10/31
PA14122903707,06,1,459000,2014/12/30,2019/01/15,,,,0,,,2016/10/31
PA14122903708,06,1,300000,2014/12/29,2018/07/15,,0,,0,,,2016/10/31
PA14122903709,06,1,900000,2014/12/27,2020/02/15,,0,,0,,,2016/10/31
PA14122903714,06,1,200000,2014/12/28,2019/01/15,,,,0,,,2016/10/31
PA14122903715,06,1,157250,2014/12/31,2019/02/15,,,,0,,,2016/10/31
PA14122903717,06,1,399500,2014/12/13,2020/01/15,,,,0,,,2016/10/31
PA14123003719,06,1,216750,2014/12/30,2019/01/15,,,,0,,,2016/10/31
PA14123003720,06,1,233750,2014/12/30,2019/01/15,,,,0,,,2016/10/31
PA14112603452,06,1,261800,2014/11/27,2018/12/15,,,,0,,,2016/10/31
PA14123003725,06,1,300000,2014/12/28,2019/01/15,,,,0,,,2016/10/31
PA14123103733,06,1,645000,2014/12/26,2020/01/15,,,,0,,,2016/10/31
PA15010300001,06,1,220000,2014/12/28,2019/01/15,,,,0,,,2016/10/31
PA15010400004,06,1,511765,2014/12/24,2019/05/15,,,,0,,,2016/10/31
PA15010400005,06,1,232500,2014/12/29,2019/01/15,,,,0,,,2016/10/31
PA15010400006,06,1,739500,2014/12/16,2020/01/15,,,,0,,,2016/10/31
PA15010500009,06,1,299975,2014/12/30,2020/01/15,,,,0,,,2016/10/31
PA15010500012,06,1,335720,2015/01/07,2018/01/15,,0,,0,,,2016/10/31
PA14051602094,06,1,697000,2014/05/23,2020/06/15,,,,0,,,2016/10/31
PA14041501531,06,1,337500,2014/03/19,2018/04/15,,,,0,,,2016/10/31
PA14051902164,06,1,255000,2014/05/14,2018/06/15,,,,0,,,2016/10/31
PA14051902166,06,1,255000,2014/05/09,2019/06/15,,,,0,,,2016/10/31
PA14052902298,06,1,350400,2014/05/25,2019/06/15,,0,,0,,,2016/10/31
PA14040701354,06,1,340000,2014/04/07,2019/04/15,,,,0,,,2016/10/31
PA14061902512,06,1,595000,2014/06/05,2019/07/15,,0,,0,,,2016/10/31
PA14062202550,06,1,748000,2014/06/30,2020/07/15,,,,0,,,2016/10/31
PA14062202552,06,1,505750,2014/06/22,2019/07/15,,,,0,,,2016/10/31
PA14062902611,06,1,465000,2014/06/26,2019/07/15,,0,,0,,,2016/10/31
PA14062902610,06,1,465000,2014/06/30,2019/01/15,,0,,0,,,2016/10/31
PA14061702496,06,1,200000,2014/05/26,2018/06/15,,,,0,,,2016/10/31
PA14070402653,06,1,630000,2014/07/07,2019/07/15,,,,0,,,2016/10/31
PA14070602661,06,1,410000,2014/06/16,2019/07/15,,,,0,,,2016/10/31
PA14070602662,06,1,450000,2014/06/16,2018/07/15,,,,0,,,2016/10/31
PA14070602663,06,1,420000,2014/06/18,2019/01/15,,,,0,,,2016/10/31
PA14051602118,06,1,232500,2014/04/14,2018/06/15,,,,0,,,2016/10/31
PA14123103737,06,1,310250,2014/12/17,2020/01/15,,,,0,,,2016/10/31
PA14123103736,06,1,344000,2014/12/29,2019/01/15,,,,0,,,2016/10/31
PA15010400002,06,1,569500,2014/12/17,2020/01/15,,,,0,,,2016/10/31
PA15010500008,06,1,230000,2014/12/22,2019/01/15,,0,,0,,,2016/10/31
PA15010500015,06,1,150000,2014/12/30,2019/01/15,,,,0,,,2016/10/31
PA15010700045,06,1,272000,2014/12/26,2018/08/15,,,,0,,,2016/10/31
PA15010700046,06,1,270400,2015/01/07,2019/01/15,,,,0,,,2016/10/31
PA15010700047,06,1,272000,2014/12/26,2018/08/15,,,,0,,,2016/10/31
PA15010900067,06,1,315000,2014/12/31,2020/01/15,,0,,0,,,2016/10/31
PA15010900067,06,1,315000,2014/12/31,2020/01/15,,0,,0,,,2016/10/31
PA15011000072,06,1,776900,2014/12/29,2021/01/15,,0,,0,,,2016/10/31
PA15011100082,06,1,210000,2014/12/31,2019/01/15,,,,0,,,2016/10/31
PA15011200089,06,1,256000,2015/01/03,2018/07/15,,,,0,,,2016/10/31
PA15011300097,06,1,253300,2015/01/12,2019/03/15,,0,,0,,,2016/10/31
PA14040301221,06,1,683400,2014/03/28,2019/04/15,,,,0,,,2016/10/31
PA14041201456,06,1,731000,2014/04/16,2019/05/15,,,,0,,,2016/10/31
PA14033001051,06,1,585000,2014/03/30,2019/04/15,,,,0,,,2016/10/31
PA13102505016,06,1,510850,2013/10/28,2018/11/15,,,,0,,,2016/10/31
PA13120305558,06,1,50000000,2013/12/24,2019/01/15,,1,,0,,,2016/10/31
PA13120305577,06,1,1160000,2013/12/09,2018/12/15,,0,,0,,,2016/10/31
PA14042101649,06,1,243750,2014/04/16,2019/05/15,,0,,0,,,2016/10/31
PA13102304968,06,1,258400,2013/10/24,2017/11/15,,,,0,,,2016/10/31
PA13111905366,06,1,434000,2013/11/13,2018/12/15,,,,0,,,2016/10/31
PA13112305416,06,1,748000,2013/11/14,2018/12/15,,,,0,,,2016/10/31
PA13120205531,06,1,255000,2013/11/14,2018/12/15,,,,0,,,2016/10/31
PA13101704908,06,1,332350,2013/10/21,2018/11/15,,,,0,,,2016/10/31
PA13122705971,06,1,258400,2013/12/25,2018/02/15,,0,,0,,,2016/10/31
PA14010400046,06,1,255000,2013/12/30,2018/01/15,,,,0,,,2016/10/31
PA14010600081,06,1,378000,2013/12/29,2019/02/15,,,,0,,,2016/10/31
PA14050902022,06,1,438900,2014/04/29,2018/11/15,,0,,0,,,2016/10/31
PA14052202206,06,1,214995,2014/05/22,2019/06/15,,,,0,,,2016/10/31
PA14052302214,06,1,4148000,2014/05/23,2019/12/15,,0,,.03,,,2016/10/31
PA14052302214,06,1,4148000,2014/05/23,2019/12/15,,0,,.03,,,2016/10/31
PA14052302214,06,1,4148000,2014/05/23,2019/12/15,,1,,.03,,,2016/10/31
PA14041401486,06,1,616000,2014/04/20,2019/05/15,,,,0,,,2016/10/31
PA14053102325,06,1,210000,2014/05/02,2018/05/15,,,,0,,,2016/10/31
PA14021200313,06,1,748000,2014/02/11,2019/02/15,,0,,0,,,2016/10/31
PA14022800496,06,1,469700,2014/02/28,2019/03/15,,,,0,,,2016/10/31
PA14030100524,06,1,280500,2014/02/10,2019/04/15,,,,0,,,2016/10/31
PA14042701846,06,1,247500,2014/04/26,2019/05/15,,,,0,,,2016/10/31
PA14060902384,06,1,712500,2014/06/12,2019/06/15,,,,0,,,2016/10/31
PA14061202419,06,1,807500,2014/06/14,2019/06/15,,,,0,,,2016/10/31
PA14040101176,06,1,238000,2014/04/01,2019/06/15,,,,0,,,2016/10/31
PA14061202424,06,1,292600,2014/04/25,2018/06/15,,,,0,,,2016/10/31
PA14042401721,06,1,315000,2014/04/28,2018/06/15,,,,0,,,2016/10/31
PA14061402462,06,1,705500,2014/05/27,2020/06/15,,,,0,,,2016/10/31
PA14102103231,06,1,251000,2014/10/25,2018/11/15,,0,,0,,,2016/10/31
PA14102203237,06,1,750000,2014/10/27,2018/11/15,,,,0,,,2016/10/31
PA14100803162,06,1,480000,2014/10/28,2019/05/15,,,,0,,,2016/10/31
PA14102203242,06,1,373970,2014/10/24,2018/11/15,,0,,0,,,2016/10/31
PA14102203240,06,1,239998,2014/10/20,2017/11/15,,,,0,,,2016/10/31
PA14102303245,06,1,382500,2014/10/04,2019/11/15,,,,0,,,2016/10/31
PA14101603197,06,1,255000,2014/10/29,2018/11/15,,0,,0,,,2016/10/31
PA14102303251,06,1,251250,2014/09/29,2018/11/15,,,,0,,,2016/10/31
PA14102303257,06,1,251250,2014/10/25,2018/11/15,,,,0,,,2016/10/31
PA14102303247,06,1,300000,2014/10/20,2018/11/15,,,,0,,,2016/10/31
PA14102203239,06,1,290000,2014/10/24,2018/11/15,,,,0,,,2016/10/31
PA14102503269,06,1,251250,2014/10/24,2018/11/15,,,,0,,,2016/10/31
PA14102503273,06,1,260000,2014/10/29,2018/11/15,,,,0,,,2016/10/31
PA14041501523,06,1,540940,2014/03/11,2019/04/15,,0,,0,,,2016/10/31
PA14041501532,06,1,273360,2014/04/27,2018/11/15,,0,,0,,,2016/10/31
PA14041501533,06,1,731000,2014/03/28,2019/04/15,,,,0,,,2016/10/31
PA14041501534,06,1,1264000,2014/04/04,2019/04/15,,0,,0,,,2016/10/31
PA14041601569,06,1,243750,2014/04/15,2019/05/15,,0,,0,,,2016/10/31
PA14041601568,06,1,336000,2014/04/17,2019/05/15,,,,0,,,2016/10/31
PA14041601572,06,1,496000,2014/04/15,2018/11/15,,,,0,,,2016/10/31
PA14041601575,06,1,468834,2014/04/17,2018/10/15,,,,0,,,2016/10/31
PA14041601577,06,1,700000,2014/04/17,2019/06/15,,0,,0,,,2016/10/31
PA14010700093,06,1,284750,2013/12/25,2019/01/15,,,,0,,,2016/10/31
PA13123106026,06,1,252800,2014/01/22,2018/02/15,,,,0,,,2016/10/31
PA14010900154,06,1,807500,2013/12/29,2020/02/15,,0,,0,,,2016/10/31
PA14042501785,06,1,824500,2014/04/01,2019/05/15,,,,0,,,2016/10/31
PA14042501787,06,1,501500,2014/04/10,2019/04/15,,,,0,,,2016/10/31
PA14042501793,06,1,4080000,2014/04/25,2019/11/15,,0,,.03,,,2016/10/31
PA14042501793,06,1,4080000,2014/04/25,2019/11/15,,0,,.03,,,2016/10/31
PA14042501793,06,1,4080000,2014/04/25,2019/11/15,,0,,.03,,,2016/10/31
PA14042601805,06,1,510000,2014/04/23,2019/05/15,,,,0,,,2016/10/31
PA14032000773,06,1,501000,2014/03/20,2019/04/15,,,,0,,,2016/10/31
PA14042601811,06,1,255000,2014/04/10,2019/06/15,,,,0,,,2016/10/31
PA14040101177,06,1,225000,2014/04/03,2018/04/15,,,,0,,,2016/10/31
PA14042401749,06,1,232500,2014/04/23,2018/05/15,,,,0,,,2016/10/31
PA14090503019,06,1,465000,2014/09/10,2019/09/15,,,,0,,,2016/10/31
PA14090903025,06,1,372000,2014/09/19,2019/10/15,,,,0,,,2016/10/31
PA14090903026,06,1,263500,2014/08/26,2019/09/15,,,,0,,,2016/10/31
PA14091203045,06,1,266250,2014/09/12,2018/10/15,,,,0,,,2016/10/31
PA14091203046,06,1,243750,2014/09/27,2018/10/15,,,,0,,,2016/10/31
PA14091203050,06,1,584641,2014/09/15,2018/10/15,,0,,0,,,2016/10/31
PA14091603057,06,1,256000,2014/09/14,2018/09/15,,0,,0,,,2016/10/31
PA14091703059,06,1,255000,2014/09/14,2018/09/15,,,,0,,,2016/10/31
PA14091703060,06,1,237000,2014/09/17,2018/10/15,,,,0,,,2016/10/31
PA14091703062,06,1,234750,2014/09/17,2018/10/15,,,,0,,,2016/10/31
PA14092003072,06,1,700000,2014/09/20,2019/04/15,,,,0,,,2016/10/31
PA14092003074,06,1,824500,2014/09/20,2019/10/15,,,,0,,,2016/10/31
PA14092203076,06,1,2217600,2014/09/26,2018/11/15,,0,,0,,,2016/10/31
PA14092503100,06,1,454300,2014/09/28,2018/10/15,,0,,0,,,2016/10/31
PA14102803282,06,1,694640,2014/10/23,2019/11/15,,0,,0,,,2016/10/31
PA14102803286,06,1,376920,2014/10/28,2018/11/15,,,,0,,,2016/10/31
PA14102903299,06,1,719100,2014/10/24,2020/11/15,,0,,0,,,2016/10/31
PA14103003308,06,1,255000,2014/11/05,2018/11/15,,,,0,,,2016/10/31
PA14103003313,06,1,505000,2014/10/23,2019/11/15,,,,0,,,2016/10/31
PA14103103316,06,1,580000,2014/10/25,2019/05/15,,,,0,,,2016/10/31
PA14103103320,06,1,320000,2014/10/27,2018/11/15,,0,,0,,,2016/10/31
PA14101703210,06,1,824500,2014/11/15,2019/12/15,,,,0,,,2016/10/31
PA14042801861,06,1,442500,2014/04/27,2018/05/15,,,,0,,,2016/10/31
PA14043001887,06,1,714000,2014/04/26,2019/05/15,,0,,0,,,2016/10/31
PA14041401490,06,1,1043800,2014/03/14,2020/03/15,,0,,0,,,2016/10/31
PA14041401490,06,1,1043800,2014/03/14,2020/03/15,,0,,0,,,2016/10/31
PA14042501797,06,1,240000,2014/04/10,2019/05/15,,,,0,,,2016/10/31
PA14061102414,06,1,217500,2014/05/05,2019/05/15,,,,0,,,2016/10/31
PA14041701581,06,1,450000,2014/04/16,2018/11/15,,0,,0,,,2016/10/31
PA14031000654,06,1,1184000,2014/03/03,2019/04/15,,,,0,,,2016/10/31
PA14030100519,06,1,311250,2014/02/11,2019/04/15,,,,0,,,2016/10/31
PA14010300031,06,1,192400,2013/12/20,2019/01/15,,,,0,,,2016/10/31
PA14010400041,06,1,272000,2013/12/26,2018/01/15,,,,0,,,2016/10/31
PA14010400048,06,1,612000,2013/12/15,2019/01/15,,,,0,,,2016/10/31
PA14010400050,06,1,600000,2013/12/27,2019/01/15,,0,,0,,,2016/10/31
PA14042701843,06,1,247500,2014/04/26,2019/05/15,,0,,0,,,2016/10/31
PA14042701845,06,1,1230000,2014/04/29,2019/05/15,,,,0,,,2016/10/31
PA13092204690,06,1,756000,2013/09/26,2019/10/15,,0,,0,,,2016/10/31
PA13121705791,06,1,303450,2013/12/02,2018/12/15,,0,,0,,,2016/10/31
PA14010900155,06,1,344000,2014/01/22,2019/02/15,,,,0,,,2016/10/31
PA14011900224,06,1,276250,2014/01/20,2018/09/15,,,,0,,,2016/10/31
PA14011900226,06,1,592500,2014/01/20,2019/02/15,,,,0,,,2016/10/31
PA14011900228,06,1,336000,2014/01/23,2018/02/15,,,,0,,,2016/10/31
PA14050601967,06,1,390000,2014/05/06,2018/11/15,,,,0,,,2016/10/31
PA14050902020,06,1,788800,2014/04/27,2019/06/15,,0,,0,,,2016/10/31
PA14050902023,06,1,374000,2014/04/24,2019/05/15,,,,0,,,2016/10/31
PA14052602250,06,1,249750,2014/05/20,2018/06/15,,,,0,,,2016/10/31
PA14053102320,06,1,540270,2014/05/16,2020/06/15,,0,,0,,,2016/10/31
PA14060502360,06,1,493000,2014/06/12,2019/06/15,,,,0,,,2016/10/31
PA14062302560,06,1,487500,2014/06/16,2018/01/15,,,,0,,,2016/10/31
PA14071002685,06,1,569500,2014/06/29,2019/07/15,,0,,0,,,2016/10/31
PA14072902797,06,1,330000,2014/07/29,2018/08/15,,,,0,,,2016/10/31
PA14070402654,06,1,793900,2014/07/02,2020/07/15,,,,0,,,2016/10/31
PA14063002612,06,1,800000,2014/06/22,2019/07/15,,0,,0,,,2016/10/31
PA14081402894,06,1,240000,2014/06/28,2018/09/15,,0,,0,,,2016/10/31
PA14082102935,06,1,252975,2014/08/20,2018/09/15,,,,0,,,2016/10/31
PA14082502948,06,1,352000,2014/08/25,2018/09/15,,0,,0,,,2016/10/31
PA14092903133,06,1,376000,2014/09/06,2019/10/15,,,,0,,,2016/10/31
PA14062402570,06,1,1300500,2014/06/16,2019/07/15,,,,0,,,2016/10/31
PA14070802674,06,1,736000,2014/07/02,2019/07/15,,,,0,,,2016/10/31
PA14071602712,06,1,290000,2014/06/27,2019/01/15,,,,0,,,2016/10/31
PA14072302765,06,1,489940,2014/07/27,2019/08/15,,0,,0,,,2016/10/31
PA14072402770,06,1,232500,2014/07/25,2018/08/15,,,,0,,,2016/10/31
PA14072902802,06,1,1080000,2014/07/29,2019/08/15,,,,0,,,2016/10/31
PA14082702971,06,1,578000,2014/09/05,2019/10/15,,,,0,,,2016/10/31
PA14110103325,06,1,180000,2014/10/25,2018/11/15,,,,0,,,2016/10/31
PA14110103327,06,1,330592,2014/10/27,2018/11/15,,0,,0,,,2016/10/31
PA14090903027,06,1,630000,2014/09/05,2018/10/15,,,,0,,,2016/10/31
PA14103003312,06,1,536000,2014/10/28,2019/05/15,,0,,0,,,2016/10/31
PA14093003135,06,1,280500,2014/10/13,2018/10/15,,,,0,,,2016/10/31
PA14100603152,06,1,240000,2014/09/25,2018/10/15,,,,0,,,2016/10/31
PA14100203140,06,1,800000,2014/10/17,2019/11/15,,,,0,,,2016/10/31
PA14102003223,06,1,403750,2014/09/25,2019/11/15,,,,0,,,2016/10/31
PA14110303334,06,1,262200,2014/11/03,2018/11/15,,,,0,,,2016/10/31
PA14110303340,06,1,380000,2014/11/06,2019/11/15,,,,0,,,2016/10/31
PA14041401491,06,1,506940,2014/04/16,2019/05/15,,0,,0,,,2016/10/31
PA14041401504,06,1,502500,2014/03/28,2019/04/15,,0,,0,,,2016/10/31
PA14041101444,06,1,326250,2014/03/25,2018/04/15,,,,0,,,2016/10/31
PA14041301477,06,1,756500,2014/04/03,2019/05/15,,,,0,,,2016/10/31
PA14041501520,06,1,257550,2014/03/29,2019/05/15,,0,,0,,,2016/10/31
PA13121105702,06,1,747000,2013/12/05,2018/12/15,,0,,0,,,2016/10/31
PA13121105703,06,1,747000,2013/12/14,2019/12/15,,0,,0,,,2016/10/31
PA13121105705,06,1,280500,2013/12/09,2018/12/15,,,,0,,,2016/10/31
PA13121105706,06,1,270000,2013/11/30,2018/12/15,,,,0,,,2016/10/31
PA13121105711,06,1,328000,2013/12/11,2018/12/15,,,,0,,,2016/10/31
PA14012000234,06,1,364500,2013/12/31,2019/01/15,,,,0,,,2016/10/31
PA14012100257,06,1,748000,2013/12/30,2020/02/15,,0,,0,,,2016/10/31
PA14012300263,06,1,245000,2014/01/23,2017/08/15,,0,,0,,,2016/10/31
PA13120905681,06,1,540000,2013/12/13,2019/01/15,,0,,0,,,2016/10/31
PA13120905681,06,1,540000,2013/12/13,2019/01/15,,0,,0,,,2016/10/31
PA14042201673,06,1,465000,2014/04/18,2018/11/15,,,,0,,,2016/10/31
PA14042201682,06,1,1742500,2014/04/22,2018/11/15,,0,,.03,,,2016/10/31
PA14042201682,06,1,1742500,2014/04/22,2018/11/15,,0,,.03,,,2016/10/31
PA14042201682,06,1,1742500,2014/04/22,2018/11/15,,1,,.03,,,2016/10/31
PA14042201687,06,1,833000,2014/04/11,2019/06/15,,,,0,,,2016/10/31
PA14042201690,06,1,478500,2014/04/23,2018/11/15,,,,0,,,2016/10/31
PA14033101109,06,1,420000,2014/03/27,2018/04/15,,,,0,,,2016/10/31
PA14082702969,06,1,3735200,2014/09/03,2018/03/15,,0,,0,,,2016/10/31
PA14082702969,06,1,3735200,2014/09/03,2018/03/15,,0,,0,,,2016/10/31
PA14082702969,06,1,3735200,2014/09/03,2018/03/15,,1,,0,,,2016/10/31
PA14082702975,06,1,200000,2014/08/28,2018/03/15,,,,0,,,2016/10/31
PA14082802982,06,1,225000,2014/08/28,2019/03/15,,,,0,,,2016/10/31
PA14090102990,06,1,220000,2014/09/01,2018/09/15,,0,,0,,,2016/10/31
PA14090903023,06,1,301000,2014/08/28,2018/09/15,,0,,0,,,2016/10/31
PA14090903028,06,1,637500,2014/08/30,2018/09/15,,,,0,,,2016/10/31
PA14091003031,06,1,280000,2014/08/31,2018/09/15,,,,0,,,2016/10/31
PA14091203041,06,1,252800,2014/09/16,2019/10/15,,0,,0,,,2016/10/31
PA14091203051,06,1,273600,2014/09/15,2018/09/15,,0,,0,,,2016/10/31
PA14091103034,06,1,570000,2014/09/14,2018/09/15,,,,0,,,2016/10/31
PA14110403341,06,1,304000,2014/10/29,2019/11/15,,0,,0,,,2016/10/31
PA14110503345,06,1,255000,2014/11/05,2018/11/15,,,,0,,,2016/10/31
PA14110503348,06,1,520000,2014/10/29,2019/05/15,,,,0,,,2016/10/31
PA14110203329,06,1,253300,2014/10/22,2019/01/15,,,,0,,,2016/10/31
PA14110603354,06,1,228750,2014/11/04,2018/12/15,,,,0,,,2016/10/31
PA14110803367,06,1,525000,2014/11/12,2019/11/15,,,,0,,,2016/10/31
PA14111003378,06,1,238400,2014/10/30,2018/12/15,,1,,0,,,2016/10/31
PA14111003379,06,1,204000,2014/11/11,2017/11/15,,,,0,,,2016/10/31
PA14111103385,06,1,288000,2014/11/17,2018/12/15,,,,0,,,2016/10/31
PA14111303397,06,1,210000,2014/10/28,2018/06/15,,,,0,,,2016/10/31
PA14051402062,06,1,552500,2014/04/28,2019/05/15,,,,0,,,2016/10/31
PA14052702276,06,1,165000,2014/05/01,2019/05/15,,,,0,,,2016/10/31
PA14052702265,06,1,480000,2014/06/13,2017/06/15,,,,0,,,2016/10/31
PA14010500054,06,1,369325,2013/12/26,2019/01/15,,,,0,,,2016/10/31
PA14010500063,06,1,303450,2013/12/28,2018/01/15,,0,,0,,,2016/10/31
PA14010500064,06,1,685100,2013/12/22,2020/01/15,,,,0,,,2016/10/31
PA14010600082,06,1,280500,2014/01/08,2018/09/15,,,,0,,,2016/10/31
PA14010700086,06,1,303450,2013/12/29,2018/01/15,,0,,0,,,2016/10/31
PA14041201460,06,1,816000,2014/03/25,2019/05/15,,,,0,,,2016/10/31
PA14041201462,06,1,294000,2014/03/26,2019/04/15,,,,0,,,2016/10/31
PA14041201463,06,1,858500,2014/03/25,2019/05/15,,,,0,,,2016/10/31
PA14041201467,06,1,816000,2014/03/25,2019/05/15,,,,0,,,2016/10/31
PA14041201472,06,1,583950,2014/04/09,2019/05/15,,,,0,,,2016/10/31
PA14041301476,06,1,867000,2014/04/04,2019/04/15,,0,,0,,,2016/10/31
PA14042301698,06,1,255000,2014/04/12,2019/04/15,,,,0,,,2016/10/31
PA14042301706,06,1,365500,2014/04/23,2018/11/15,,,,0,,,2016/10/31
PA14033001050,06,1,600000,2014/04/03,2019/04/15,,,,0,,,2016/10/31
PA14042301701,06,1,268000,2014/04/22,2018/05/15,,,,0,,,2016/10/31
PA14042401742,06,1,253500,2014/04/24,2019/05/15,,0,,0,,,2016/10/31
PA14050902018,06,1,336000,2014/05/29,2019/06/15,,0,,0,,,2016/10/31
PA14033001052,06,1,390000,2014/03/30,2018/04/15,,,,0,,,2016/10/31
PA14041001436,06,1,328000,2014/04/11,2019/04/15,,,,0,,,2016/10/31
PA14052302219,06,1,268000,2014/05/15,2018/06/15,,0,,0,,,2016/10/31
PA14060902391,06,1,637500,2014/05/27,2019/06/15,,1,,0,,,2016/10/31
PA14061702502,06,1,678300,2014/04/29,2019/06/15,,0,,0,,,2016/10/31
PA14091403053,06,1,255000,2014/09/26,2019/10/15,,,,0,,,2016/10/31
PA14033101122,06,1,527000,2014/03/20,2019/04/15,,0,,0,,,2016/10/31
PA14041201469,06,1,561000,2014/03/24,2019/05/15,,,,0,,,2016/10/31
PA14030700617,06,1,600000,2014/02/27,2018/09/15,,,,0,,,2016/10/31
PA14051702125,06,1,678300,2014/05/16,2019/06/15,,,,0,,,2016/10/31
PA14051702130,06,1,247500,2014/05/17,2019/06/15,,,,0,,,2016/10/31
PA14051902150,06,1,322500,2014/05/23,2019/06/15,,,,0,,,2016/10/31
PA14053102323,06,1,243750,2014/05/27,2018/06/15,,,,0,,,2016/10/31
PA14053102322,06,1,720000,2014/05/24,2019/06/15,,0,,0,,,2016/10/31
PA14053102324,06,1,472500,2014/05/29,2018/06/15,,,,0,,,2016/10/31
PA14030500567,06,1,497250,2014/02/19,2019/03/15,,,,0,,,2016/10/31
PA14030500573,06,1,480000,2014/03/11,2019/03/15,,0,,0,,,2016/10/31
PA14030800642,06,1,498440,2014/02/27,2019/03/15,,,,0,,,2016/10/31
PA14040701369,06,1,272000,2014/04/07,2019/05/15,,,,0,,,2016/10/31
PA14053102318,06,1,255000,2014/05/28,2018/06/15,,,,0,,,2016/10/31
PA14061202427,06,1,214500,2014/06/16,2018/07/15,,,,0,,,2016/10/31
PA14061402465,06,1,255000,2014/06/04,2018/07/15,,0,,0,,,2016/10/31
PA14061402466,06,1,420000,2014/05/23,2018/12/15,,,,0,,,2016/10/31
PA14061402467,06,1,506940,2014/06/11,2019/06/15,,0,,0,,,2016/10/31
PA14061602474,06,1,181500,2014/06/17,2018/07/15,,,,0,,,2016/10/31
PA14060502351,06,1,275000,2014/05/28,2018/06/15,,,,0,,,2016/10/31
PA14061902514,06,1,507000,2014/06/21,2019/07/15,,,,0,,,2016/10/31
PA14061902516,06,1,262500,2014/06/17,2018/07/15,,0,,0,,,2016/10/31
PA14103103323,06,1,544000,2014/11/16,2018/12/15,,,,0,,,2016/10/31
PA14110103328,06,1,707000,2014/10/21,2017/11/15,,,,0,,,2016/10/31
PA14091603056,06,1,255000,2014/09/16,2018/10/15,,,,0,,,2016/10/31
PA14092403086,06,1,276800,2014/09/27,2018/10/15,,,,0,,,2016/10/31
PA14100803159,06,1,223390,2014/09/15,2019/06/15,,0,,0,,,2016/10/31
PA14110203330,06,1,395250,2014/10/19,2019/12/15,,0,,0,,,2016/10/31
PA13121105714,06,1,631802,2013/12/10,2019/01/15,,,,0,,,2016/10/31
PA13121205724,06,1,272000,2013/12/07,2018/12/15,,0,,0,,,2016/10/31
PA13120605644,06,1,270000,2013/11/30,2018/12/15,,,,0,,,2016/10/31
PA13112005390,06,1,792000,2013/11/04,2018/12/15,,0,,0,,,2016/10/31
PA13120605623,06,1,399500,2013/11/13,2018/12/15,,,,0,,,2016/10/31
PA13110305168,06,1,567000,2013/10/24,2018/12/15,,0,,0,,,2016/10/31
PA14041801597,06,1,395250,2014/04/08,2019/05/15,,,,0,,,2016/10/31
PA14041801603,06,1,586500,2014/04/11,2019/05/15,,,,0,,,2016/10/31
